Total_Visits_Last_Year,Avg_Session_Duration_Minutes,Total_Clicks_On_Ads,Credit_Score,Loyalty_Points,Avg_Discount_Used,Total_Refund_Amount,Monthly_Spending_Estimate,Shipping_Distance_KM,Complaints_Count,Preferred_Contact_Time,Customer_Tier,Communication_Preference,Favorite_Product_Category,Special_Notes
-7.197097075,1.749868017,10.56547613,13.44524585,-15.04458597,-18.10777063,-6.829295505,1.525986505,-6.746341582,-17.68187619,,Platinum,SMS,Sports,New Customer
9.744684898,13.8212744,-7.207954998,-11.27050085,-1.682587435,,-11.76990336,-0.469437257,-1.387046335,15.60089923,Evening,Gold,Phone,Sports,New Customer
6.923918737,-17.50895512,22.20265353,-3.570748041,9.409031476,-1.524318131,-11.31671508,,2.094682151,0.384807427,Afternoon,Gold,Phone,Electronics,
0.786674381,,-2.225263311,10.46138092,-12.60460901,-3.122387609,-4.518919505,-6.099381672,1.665609991,-6.846746472,Morning,Gold,Email,Home,VIP
7.688296765,-13.5748803,4.33029764,-25.34489813,15.68814476,5.727926776,-13.89396582,-9.628358951,4.671829081,-2.77679349,,Bronze,,Beauty,New Customer
-6.205149764,5.233548305,-10.58311293,19.47547424,-5.929053554,-4.385747193,0.22219467,11.18669949,9.347926543,-3.752698634,Evening,Gold,,Electronics,New Customer
7.129691926,8.281658736,-6.447416692,9.730445129,4.500461261,-1.001925453,2.159650746,7.219973528,,,,,Phone,Clothing,VIP
12.48969025,,-20.39440674,4.621725824,-7.523376716,14.69110211,3.117820437,,17.27407452,-6.726362987,Evening,Gold,SMS,Clothing,New Customer
11.78133549,11.30383111,19.50090784,20.45549225,-82.92468341,-3.441596375,0.326337455,-0.755248642,-3.054460048,-2.492382081,,,SMS,,New Customer
-6.698768981,-16.06734675,8.591053851,-8.349855082,4.07502305,-8.447566942,0.591366177,0.897148092,12.61851159,-6.503288947,,Bronze,Phone,,
0.103586535,12.02481922,-19.07615352,-1.076229806,-1.895984311,-3.466070941,-6.343830462,3.452342319,5.540935445,4.371134603,Morning,,Phone,Sports,VIP
-3.296329189,-11.48122899,-7.357234452,1.042549141,2.619227137,-0.879799045,3.710186822,23.88190063,-12.60564904,-5.495402416,Morning,Bronze,,,New Customer
-1.296729337,-5.009793431,-4.346963192,19.75589661,-4.820933592,7.267123442,-6.24083443,-1.471361456,6.804905279,-14.10094769,,,Email,,New Customer
17.38600427,3.786008155,1.194491972,-3.438985558,1.242173674,-4.236434815,3.89816752,0.782021012,3.85917433,1.433877203,Afternoon,,Phone,Sports,
-4.638381659,5.210861282,17.17870667,,-5.506630048,3.897618168,-8.672486519,2.73424091,12.49579529,1.513216591,,Silver,,Sports,New Customer
1.833773502,9.921502289,,-6.522361888,11.64310708,-9.228816164,5.895134549,-11.90852535,0.928947119,,Afternoon,Gold,,Sports,
-9.285433043,4.032740154,10.26330768,,-1.084916274,13.29267942,-7.374883549,10.56246558,-7.539299261,-3.298673785,Afternoon,Silver,Email,Home,VIP
0.322201193,,3.92103194,-14.79076308,-13.17428404,6.186644321,11.8604156,1.324089226,4.58949525,-0.246358812,,Silver,,Home,Long-Term
1.97131813,-21.84506317,-11.83297081,3.250331668,-16.30949347,-21.5802543,15.53103088,-6.848336075,9.521578529,-16.16230231,Morning,Gold,SMS,Home,Long-Term
3.977804578,2.839508106,,5.987105667,-4.270580699,-0.871830832,16.28490514,5.275463286,,3.227454853,Morning,Gold,,Beauty,
12.83709357,-14.83691993,16.36618088,-0.795793492,-12.53614913,1.404580666,13.78268984,-11.94591625,-0.157250508,1.593847506,,Bronze,,Home,
2.995928453,,-7.468557318,5.695928018,3.428509087,-10.1987762,15.5963347,2.803063622,7.685306886,-4.510218387,Evening,Silver,Email,Beauty,VIP
-6.87022169,-7.801275175,-5.230311702,-15.93031272,4.976186148,-18.86538147,-1.185812337,10.60035058,-19.7423477,-5.897034344,Evening,,,Sports,
12.2537715,,4.184136524,,3.503068508,-9.837786006,8.876286224,-82.48626468,-22.27556749,-1.614679953,,Silver,SMS,Clothing,VIP
-1111.327792,-2.968647971,18.77231652,4.907988483,-0.845294006,4.200020363,3.996035717,5.921173384,6.742591743,-15.58759938,,Platinum,SMS,Sports,
0.232820565,-14.92830177,-1.169260949,7.297267496,3.148353147,18.34301887,1.684997252,1.353359849,-5.054840715,2.289215636,Afternoon,,,Clothing,New Customer
-2.849757557,6.13786555,8.637312838,0.083367496,1.034528723,0.234745433,1.178939566,-14.97880333,-12.22468189,-24.36515134,Afternoon,Silver,Phone,Clothing,Long-Term
6.128593417,-10.3318559,15.20800779,6.015,-0.117305601,8.287954957,-5.45760002,11.56443998,-2.471930458,7.582301624,Morning,Platinum,Email,Home,
12.89182223,-4.167729316,-5.242799973,-21.9237367,-1.246499969,,-7.110715297,-4.899167052,10.85047228,-11.35687554,Morning,Silver,SMS,Beauty,New Customer
-0.449811979,8.117777908,-0.988005723,-9.88436477,1.932410918,-13.9528509,3.471837138,4.470951897,8.274486515,8.069403761,Evening,,,Clothing,New Customer
-7.360912125,5.514348407,14.74837874,6.377117315,-10.88658377,4.959671961,-0.081559667,0.957587043,2.858324115,9.8206483,Afternoon,Silver,Email,,
-7.901289321,4.044312172,-2.87194262,3.096538986,-20.48585617,1.484839629,0.834195916,-7.683194248,1.573849246,-3.230651373,,Gold,Email,Sports,VIP
-22.9692228,-5.223781039,6.365834854,-8.926099597,5.724440038,-8.472834517,-5.786616798,9.474104097,9.75586809,7.832404672,,Gold,Phone,Clothing,
-19.03672081,-7.862618742,-2.258813033,-5.352036608,-20.28972081,-9.387661914,15.41833463,-17.77669345,-21.37946853,19.13619874,,,Email,,Long-Term
8.255144209,-2.177747232,8.34000376,15.11517073,-19.76855262,-0.957629377,-0.984469812,5.54261003,7.923221177,-6.434307383,,Bronze,,Electronics,
13.6604425,14.42680556,9.397637962,10.5366261,-7.375855496,10.30688898,-26.6103736,-6.022039069,11.12636293,2.939895061,Evening,Silver,,,
1.503832104,-3.444298811,6.293779364,1.145229087,14.83927561,-3.497754641,2.610675012,-2.245023831,7.61460559,5.582099248,Morning,Bronze,,Home,
-4.469376911,-9.461053422,3.537378549,-0.834479172,12.62668255,-2.131866845,4.663254426,-7.322253467,6.311798343,-12.90579912,,Bronze,SMS,Home,VIP
5.931405293,11.85352308,-13.43014597,-2.848041394,-4.337779407,16.4783974,-0.835117719,15.02593244,11.0087163,19.46509387,Morning,,,Beauty,
10.58576401,-6.838162821,,12.26032815,-9.575854715,-12.72015298,5.761455396,0.097663052,17.2269544,11.41247256,Evening,,SMS,Beauty,VIP
-20.25005351,-8.084532827,0.447816322,-7.523119969,-6.861920333,-1.851211938,-13.04533305,-5.428893905,-1.943016423,-9.337633454,,Platinum,Phone,Clothing,VIP
-11.18973074,-9.902228762,-12.38069384,-3.505811963,-2.772224898,10.90543536,3.256091013,-4.782189552,4.075494677,-9.185036182,,,SMS,Sports,
-5.574013046,13.88588637,-10.63171309,-20.46212686,17.07644268,-8.464511937,5.808541818,-9.219669166,3.957394057,16.71387412,,Platinum,SMS,Electronics,New Customer
7.926900685,2.974964976,2.035433079,0.908892638,6.420697956,-5.175826891,-14.09849958,-14.52386098,8.850205799,22.33123223,,Platinum,Email,Clothing,
9.425838959,-11.18434809,14.12372292,9.413701467,0.818677408,15.01073118,26.03835271,-3.3901867,11.90163199,-6.370725192,Morning,Gold,Email,,
-12.8756684,-0.830968685,-8.766571741,-5.450201186,3.630093729,-6.054964965,-0.218460428,-5.375796612,12.99127615,-2.5893545,Afternoon,Platinum,SMS,Beauty,
1.358273943,4.175607027,,-2.2670551,-25.01688722,9.966981406,-5.377090531,8.319424083,-10.1151418,-11.712058,,Silver,,,
8.500332701,4.78521644,7.58002916,1.317978433,-8.02863212,2.344407718,9.279149192,-10.90029941,3.269667142,-2.276541812,Morning,Bronze,Email,Beauty,Long-Term
0.250874061,5.89867504,14.53172066,-3.784108969,8.156237225,-1.007327887,18.02330118,5.727514476,16.08952426,-6.289488905,Morning,Silver,,Electronics,Long-Term
-1.361889406,-11.73177712,4.921854944,0.300565308,9.145547465,1.08958884,-3.486655065,4.667938123,5.685470804,3.008882658,Morning,Platinum,Email,Electronics,
-9.483019659,3.338050157,28.98330206,10.63998809,0.867737216,6.106183351,-17.86324351,-2.268751762,3.619093584,-11.9515801,Morning,Gold,,Electronics,
,-8.021010566,8.013416803,-1.228961862,-1.488259184,9.101349923,3.435196538,-11.70043379,-7.52799543,-5.420438571,,,,Electronics,
11.23794595,-1.566653202,-10.64944108,5.200750145,3.441467977,4.571049402,0.348099749,-5.258123103,0.671423849,11.74586326,Evening,,SMS,,
5.701667188,-6.429938939,-2.095044253,-8.032446615,8.7680943,-1.933060934,-13.10517279,11.33123236,3.630532412,12.71102039,,Silver,Email,Electronics,Long-Term
,-5.749923841,0.043137113,10.83727882,,4.532659964,12.40715028,-12.33027805,5.684915168,-5.491724819,Afternoon,Bronze,,Home,VIP
0.063304817,4.274031229,7.422541127,5.368685257,4.166438824,,-6.397697323,,5.051307627,1.763954021,Evening,Silver,Email,Sports,VIP
1.52297202,1.925237081,-0.294976748,4.868060731,3.0279679,,4.72511861,4.525684606,-10.70379338,0.36924947,Morning,Bronze,Phone,,VIP
,16.78106535,11.41176844,-7.210038852,-4.141833416,1.678044973,-29.82014952,5.462988493,10.99880877,-9.564008763,,Silver,Phone,Clothing,VIP
-25.15565898,-10.24780772,0.560210323,-3.123555805,,-15.8342238,6.822130422,-9.10646906,,-17.93342405,,,SMS,Clothing,VIP
6.89341849,1.835835469,-15.52695177,-13.76154334,3.289115321,-12.2917825,-12.2062747,-17.43288616,-4.327981446,-5.649144252,,,,Clothing,Long-Term
-2.697405162,5.716985785,-29.66125212,-6.60727939,3.39925318,-6.547328169,9.104550916,-3.837003517,5.50969706,8.426555369,Morning,Bronze,SMS,,
-15.72170512,-8.035838211,-13.0090118,,5.743517838,0.612903181,13.91849954,-18.26718363,,2.340345205,Morning,Silver,Phone,Electronics,
-15.69007065,3.054090505,-14.43265361,-1.450591339,12.28850372,,11.27612326,-11.39974586,-10.04828439,-16.77267781,Evening,,SMS,Electronics,New Customer
-15.1417844,-4.574772278,-10.334079,-5.705683156,7.63320175,-9.033129701,,,-6.528307524,-18.22033814,Evening,Gold,SMS,Beauty,Long-Term
3.125386256,8.377417365,6.431278784,1.325794522,-4.050495637,4.876634574,0.047532263,-2.176608501,18.80099501,4.299322491,Morning,Bronze,Email,Beauty,New Customer
5.020523421,-6.830929717,9.801990042,,13.62487133,10.88774732,-6.626811047,-2.11136748,9.277614192,-8.905254011,,Platinum,,Home,
12.65595782,,-6.928700027,4.633295564,7.423348311,-9.847588412,8.587476087,-21.9659553,-6.404452497,3.436124589,Morning,Gold,Email,,
18.31286938,13.20316569,-12.82242427,-1.00694664,-6.998796524,-9.615171813,,,-17.95641086,-11.34876503,,Platinum,Phone,Beauty,VIP
-1.305166417,3.378195469,-5.335974964,-2.068792009,,10.39021165,-11.33267288,11.69092337,,,,,SMS,Beauty,New Customer
-8.628613649,-0.341180225,-3.251965841,-6.607241863,0.884928699,11.8175574,-1.271236875,16.4070737,-1.635792639,-3.976529075,Afternoon,Platinum,Email,Sports,
16.95039229,-3.344249281,15.00320335,-17.07163604,-7.268299283,-1.620914843,-0.586172664,12.59380522,-10.48101505,-4.038718613,,Gold,Email,Beauty,Long-Term
,0.332620627,-4.649431802,2.998011312,-14.23286335,6.045157592,-0.655742666,10.45611714,-18.65645451,-6.079246505,Afternoon,Gold,Phone,Clothing,
10.28305347,-2.511380246,-8.655547099,17.31673863,-19.79840979,28.78634842,-6.822682341,-22.91760822,-6.316075535,6.650297734,Morning,,,Electronics,New Customer
2.143701483,-3.652013021,-1.468495279,-7.510400145,-12.69440322,14.44777458,-14.88859188,-16.52340899,-22.16723937,-12.53983077,Evening,,,Electronics,Long-Term
-2.52515031,-8.478727615,0.917255297,-14.48219754,6.132341433,,-14.81309765,,-2.72979012,5.493229118,Morning,Bronze,,,
-13.57490909,9.841897907,-6.030496782,-18.31371772,3.909431214,-5.040719118,-10.10440922,0.278702824,4.665008028,-4.759129211,,Silver,SMS,Electronics,New Customer
-8.634015954,-23.48720056,-3.524960975,9.234494756,-88.54873154,5.397443668,-3.345855646,-1.631226896,-17.49057035,-5.457698622,,Gold,Email,Sports,New Customer
10.1917052,-25.50630849,4.395647491,-3.170719563,-0.575627127,-3.1129274,-8.002597028,-6.539206328,-173.6242686,387.2754688,,,Email,Beauty,
0.5941348,-2.136544082,-19.14906421,-15.61992616,-1.989984852,-8.392645548,8.807349712,-14.08627978,-4.642608912,0.413377115,Morning,Gold,Phone,Beauty,
-4.281721673,-14.45624448,-1.088208522,-14.38834685,6.49297991,1.49056412,-7.733354504,,-3.322958858,13.01463963,Morning,Gold,,Electronics,New Customer
-6.960141926,4.148782159,17.71665839,3.110089977,16.36480461,14.34967522,12.66968152,7.099911375,-0.797886222,-7.791504406,,Gold,Phone,Clothing,VIP
2.892899441,13.63882231,-4.859373712,4.477025158,,-6.045744664,-25.5114946,0.662872541,-1.30436629,-10.05955722,Morning,Gold,,Sports,
-0.975615289,-2.944420232,-3.924187944,-3.166426365,11.03419973,6.794690177,-14.39927092,-10.46196595,-22.63410593,-8.343558986,Evening,Bronze,,Sports,VIP
12.36673083,-1.219735961,-20.50823632,-7.38709075,-4.569648684,257.2032627,2.772074992,-11.87852346,-0.047401409,7.199486219,Morning,Platinum,,Beauty,VIP
509.9185833,13.23303626,9.090003655,9.490636678,-11.76836382,0.132966169,-2.987201861,5.294432397,4.446629047,-0.483295354,Morning,,Email,Beauty,VIP
-5.59307779,21.34796601,-4.971564567,4.488479744,-7.546691483,-13.93735249,-2.948760904,-6.519423216,4.23448558,-0.788288653,Morning,Platinum,Email,,
-6.985495874,-11.88443723,-3.2419592,14.66913326,-1.680365928,-9.228462882,11.26785409,-4.723895841,-3.304417017,6.031690337,,Platinum,,Electronics,
7.157970525,3.487960833,3.774420507,-5.590532199,-9.328261008,13.10963818,,4.903939957,21.4787364,6.248320597,Afternoon,Platinum,,,Long-Term
2.408360416,6.887125351,3.413141795,-5.10943626,3.604464037,16.95023951,0.39434229,23.92490989,-6.439925197,-5.382487284,Morning,,,Home,New Customer
3.085996201,10.6414768,-3.462370107,-10.5655819,-1.324638056,-10.05165305,-17.63073641,0.218633015,-7.978342478,11.03009308,,Platinum,SMS,Clothing,New Customer
,-11.01208064,32.11161055,-3.023212654,-17.72853605,0.901518098,51.53485274,5.496507265,-10.93037432,-1.112143299,,,Email,Sports,New Customer
1.771719061,3.925382595,-12.80078972,,2.691047001,6.082501976,-21.48221689,6.500347122,4.309228408,6.631913736,Afternoon,Silver,Phone,,
9.799237313,5.691989446,4.200998612,-7.715871305,3.890760958,-5.835981315,-3.447990806,-8.155470245,4.70992315,3.78976238,Afternoon,Bronze,,Sports,
4.143904001,-1.208746024,,,2.270707469,5.373394504,-8.784185286,-1.276182937,-9.014911581,-1.625244098,Morning,Platinum,,Electronics,
0.946127182,9.173104707,-4.452623405,-5.590310245,-3.494811001,-3.596500998,-1.059293837,8.679078485,5.82489794,-26.20113982,,,Email,Clothing,VIP
,-6.462558219,16.38587066,-3.191952612,-11.45793242,-4.102484743,0.049585097,-5.56135938,-8.834570032,,Morning,Silver,Email,Sports,Long-Term
3.683047077,3.7217383,-4.572423721,11.67574193,-0.713697363,,-2.074084167,6.403429686,-25.99225745,4.867850099,Morning,Gold,Phone,Clothing,
11.36760012,-3.066936414,-4.596173693,6.230977616,,-21.00558727,6.044796721,-7.997238542,9.793288803,6.445105294,Afternoon,Silver,Phone,,VIP
-10.8002444,-0.084878024,2.67573308,26.56008416,5.955406774,1.576601992,1.472400105,14.3438306,4.844023855,-11.91744185,,Bronze,Phone,Beauty,New Customer
6.841263692,4.097940211,,12.62639808,-15.77768769,-1.838915489,9.789251871,-9.136081131,-14.42702039,-11.81871561,,Platinum,Phone,Sports,
2.679505326,3.014232104,3.420011043,4.582220709,1.643001255,10.96358998,,21.44409071,11.12824503,-9.165080496,Morning,Bronze,SMS,Electronics,VIP
-2.251268756,-7.347582501,-18.42079418,6.065853097,13.83823454,1.017633458,-14.58135138,-2.912040905,-0.441517643,8.655924707,Evening,Bronze,,Electronics,
-3.645481547,0.818373311,12.11003901,4.738704313,,-2.149468589,-6.477319313,-16.09650069,-3.94903627,-22.15703244,Afternoon,Platinum,,Electronics,New Customer
-1.505113846,6.762717197,-17.55510125,-9.378282809,-9.749111389,-4.266505923,11.50319901,9.706330036,-8.110301229,12.61966717,Evening,Silver,SMS,Sports,Long-Term
-11.49839975,7.759421357,5.466680043,-238.1039603,6.765675196,-3.369538018,12.42659277,6.259267705,-10.99249371,11.08400511,Afternoon,Platinum,SMS,Beauty,Long-Term
12.88817927,-0.789354988,13.05103074,3.685032115,-5.10709941,5.636586462,,-8.597211914,-8.590813567,-0.293691525,Evening,,SMS,Clothing,VIP
14.12552632,5.321088967,-17.41938872,-12.03507618,10.50054618,-12.80190253,5.082963235,5.22659686,-2.728610141,-13.88921013,,Silver,SMS,,Long-Term
-7.792042909,-4.243455344,-7.22638481,-2.51647963,16.26142999,17.06749163,10.7926755,7.787383839,9.841235521,-10.3750944,Morning,Bronze,,,Long-Term
-18.41010969,-21.18005413,,-8.891867038,3.396836911,-3.495304301,2.644111817,-1.121230981,-5.059287532,-12.93595768,Evening,Bronze,Phone,Beauty,New Customer
9.258035186,7.016954543,2.937955929,13.16976498,-8.95847572,-10.8910071,-7.951975908,-1.418527445,-2.979149347,11.34581752,Evening,Silver,Email,Clothing,Long-Term
-11.889402,20.56773564,20.03062046,-5.48708201,5.118440928,-3.645855134,7.342115124,-5.272949714,-17.25441608,-3.735724435,Morning,,Email,,VIP
2.871848115,3.18721999,,-7.43582016,0.140504177,-2.023561553,1.386857874,1.991423979,18.0941174,,Afternoon,Platinum,Email,Clothing,VIP
-5.551795648,-9.20445541,-2.532235903,2.472163782,4.619914886,4.037489176,14.09229841,-1.178769294,13.63411599,5.837924844,,,,Sports,VIP
-3.044069156,,-14.41049761,20.82673533,6.202455135,8.427172423,-8.994805456,-2.312637912,-7.854017116,0.160657422,,Gold,Phone,Clothing,
36.6289977,17.31729121,2.565629482,7.987783509,-9.11080365,17.81825816,3.555057358,4.262618252,-8.302909417,4.744919668,,Bronze,Email,,
3.06732642,11.16807044,,4.664716788,-7.140252835,-26.77892062,3.726165864,-3.649165673,-21.47053268,-8.900920961,,Platinum,,Clothing,VIP
-3.815849638,9.856437333,-0.483294822,10.99839672,8.196715736,-4.614998642,0.502138662,-3.972472016,18.91093169,,Evening,Gold,,Clothing,Long-Term
11.7916722,,9.434047535,9.159920576,-11.09511286,-0.167107925,-1.56241418,-4.657753636,6.316467997,,Evening,Platinum,Email,Home,
-17.00904166,-1.3677821,1.080458352,5.14982214,5.327543558,-2.520385319,13.58297247,-7.29612412,7.345364427,-22.31266642,,Bronze,SMS,Sports,
1.873490917,-0.958626492,2.309700804,-2.59466183,11.37296484,3.520957719,9.20044543,-12.39952635,4.412790519,2.354873195,,Silver,Phone,Sports,Long-Term
-0.514801041,-1.429314831,12.86812784,-23.09522851,-1.21341959,2.183191359,8.905623811,11.7627655,19.53703443,12.36909946,,Silver,Email,,New Customer
0.908244619,12.072719,12.40936271,-1.827817462,-14.71620844,-2.542586593,0.342796415,16.67518291,-7.020501809,13.17690679,,Gold,Email,Electronics,
11.53197015,10.32069978,13.3198433,-1.083601289,-7.413843197,-10.80396276,-17.06560984,-3.101918306,-2.295767945,-12.78387561,,,,Clothing,New Customer
-15.39354581,,-2.210381867,-10.04543275,2.819171506,6.060340151,-7.226108841,-4.299469932,1.897750934,3.554073347,Evening,Platinum,,Home,New Customer
12.87934641,-7.953922248,-17.05030217,14.87874583,-4.947340309,-5.740541624,,10.48412699,1.07206204,5.355278482,Evening,Platinum,SMS,,VIP
0.668992802,0.880990851,11.70706737,7.723331751,-4.421258401,7.988770609,-17.28704179,,-2.147817786,6.944972475,,Silver,Email,Clothing,
,7.959256794,-26.52387625,1.677526459,-0.048182177,15.32108403,-4.378425432,-7.859947455,-8.20976513,-6.792919052,Afternoon,Silver,,Sports,Long-Term
11.05837569,7.827783605,1.746847106,22.24035648,12.26878054,-5.097563374,-9.682201461,-7.940021075,-1.742577825,1.574902318,Morning,Gold,Phone,,
5.491742727,-3.561446191,-16.09683829,-10.84989663,5.161339809,-15.97884218,-15.54412992,4.040011174,-6.525123706,1.568541149,Morning,Platinum,,Electronics,Long-Term
0.157028009,16.38965511,-1.252483001,18.93220288,-6.396084575,17.09147554,-1.437795256,-10.38903341,-6.361809336,,,,SMS,Home,
-11.13998974,,7.582582425,5.767131043,-6.640905048,-10.60551106,11.68053207,-6.605335934,14.025287,0.308242208,,Silver,,Home,
9.445421658,4.960232252,0.004676543,2.7984487,12.7695589,10.05601664,-6.703838978,-3.270135518,0.169521343,9.296172571,,,SMS,Electronics,New Customer
12.66067628,12.97592126,-15.02579128,-17.29219441,4.550223063,18.01985267,-0.223555001,-0.418882776,-3.141965972,7.061430745,Evening,Bronze,Phone,Home,
4.908972292,-25.0865129,-8.041807957,2.931351062,-3.76676281,-2.418044927,7.829554703,-4.726744023,2.678495335,,,Gold,,Clothing,VIP
